Rank,Company Name,3-Year % Growth,Revenue,Industry,# of Employees,City,State
1307, BigMachines, 221%, $32.1 million, Software, 217, Deerfield, IL
1308, Global Engineering Solutions, 221%, $5.9 million, Engineering, 34, Rockville, MD
1309, The Engle Group, 221%, $16.2 million, Government Services, 120, McLean, VA
1310, PM Pediatrics, 221%, $8.4 million, Health, 100, Lake Success, NY
1311, Boundless Network, 221%, $38.1 million, Business Products & Services, 71, Austin, TX
1312, ISNetworld, 221%, $46 million, Business Products & Services, 175, Dallas, TX
1313, Bottom Line Equipment, 221%, $17.8 million, Construction, 30, St. Rose, LA
1314, ICONMA, 220%, $88.6 million, Human Resources, 1014, Troy, MI
1315, Zipline Logistics, 220%, $4.4 million, Logistics & Transportation, 11, Columbus, OH
1316, Millennium Pharmacy Systems, 220%, $161.4 million, Health, 495, Oak Brook, IL
1317, Reichard Staffing, 220%, $4.9 million, Human Resources, 247, Jacksonville, FL
1318, Amazing Charts.com, 220%, $4.5 million, Software, 34, North Kingstown, RI
1319, AudienceScience, 218%, $62.6 million, Advertising & Marketing, 200, Bellevue, WA
1320, ChiroNET, 218%, $7.4 million, Health, 10, Fort Worth, TX
1321, Brand Up, 218%, $2.6 million, Advertising & Marketing, 20, Irvine, CA
1322, The Elf on the Shelf, 218%, $9.9 million, Retail, 14, Marietta, GA
1323, AccountNow, 218%, $42.5 million, Financial Services, 87, San Ramon, CA
1324, Newport Medical Solutions, 218%, $2.3 million, Health, 30, Orange, CA
1325, Enterprise Solutions Realized, 217%, $5.6 million, IT Services, 28, Marriottsville, MD
1326, Ntiva, 217%, $9.1 million, IT Services, 41, McLean, VA
1327, Birds Barbershop, 217%, $2.6 million, Consumer Products & Services, 65, Austin, TX
1328, Windy City Limousine and Bus, 217%, $12.3 million, Logistics & Transportation, 250, Franklin park, IL
1329, Cabildo Holdings, 217%, $10 million, Human Resources, 300, New Orleans, LA
1330, Quantech Services, 216%, $67.3 million, Government Services, 345, Lexington, MA
1331, RewardsNOW, 216%, $14 million, Advertising & Marketing, 59, Dover, NH
1332, Planet Fitness, 216%, $157.1 million, Health, 195, Newington, NH
1333, MIR3, 216%, $16.4 million, Software, 85, San Diego, CA
1334, Flipswap, 215%, $18.8 million, Consumer Products & Services, 35, Torrance, CA
1335, BabyEarth, 215%, $9.6 million, Retail, 18, Round rock, TX
1336, Honest Tea, 215%, $71.7 million, Food & Beverage, 126, Bethesda, MD
1337, InScope International, 215%, $46.8 million, IT Services, 148, Reston, VA
1338, Program Productions, 214%, $15.5 million, Business Products & Services, 3000, Lombard, IL
1339, Discount Electronics, 214%, $15.6 million, Retail, 82, Austin, TX
1340, National Gift Card, 214%, $126.9 million, Business Products & Services, 27, Elgin, IL
1341, Next Century, 214%, $16 million, IT Services, 65, Columbia, MD
1342, Vaya Group, 213%, $8.2 million, Human Resources, 30, Aurora, IL
1343, Imperva, 213%, $55.4 million, IT Services, 340, Redwood Shores, CA
1344, Aspen Aerogels, 213%, $43.2 million, Manufacturing, 157, Northborough, MA
1345, Veterans Home Care, 212%, $13.7 million, Health, 70, Saint Louis, MO
1346, Delta Disaster Services, 212%, $5.1 million, Construction, 25, Arvada, CO
1347, Global Communication Networks, 212%, $3.6 million, Telecommunications, 6, Pompano Beach, FL
1348, Printplace.com, 212%, $37.9 million, Business Products & Services, 185, Arlington, TX
1349, Beyond Home, 212%, $3.8 million, Media, 13, Seattle, WA
1350, Access America Transport, 212%, $97.3 million, Logistics & Transportation, 180, Chattanooga, TN
1351, SecureWorks, 211%, $128.8 million, IT Services, 660, Atlanta, GA
1352, HomeAway, 211%, $167.9 million, Travel, 781, Austin, TX
1353, Revolution Prep, 211%, $18.8 million, Education, 120, Santa Monica, CA
1354, The Hundreds, 211%, $8.3 million, Retail, 40, Los Angeles, CA
1355, Just Smiles Family and Cosmetic Dentistry, 211%, $2 million, Health, 13, Hilliard, OH
1356, Dicom Solutions, 211%, $5.9 million, Health, 20, Irvine, CA
1357, InFocus Partners, 211%, $11.9 million, Human Resources, 309, West Des Moines, IA
1358, CIS, 210%, $11 million, Business Products & Services, 75, Media, PA
1359, Entisys Solutions, 210%, $47.6 million, IT Services, 57, Concord, CA
1360, EasySeat, 210%, $2.2 million, Retail, 5, Plainville, CT
1361, Innovative Integration, 210%, $5.6 million, IT Services, 17, Indianapolis, IN
1362, Lonesource, 209%, $63 million, Business Products & Services, 190, Cary, NC
1363, A Wireless, 209%, $83 million, Retail, 643, Greenville, NC
1364, Centuria, 209%, $24.8 million, Government Services, 175, Reston, VA
1365, Objectstream, 209%, $7.9 million, Government Services, 59, Oklahoma City, OK
1366, One Call Now, 209%, $8 million, Telecommunications, 48, Troy, OH
1367, Consumer Cellular, 208%, $137.6 million, Telecommunications, 266, Portland, OR
1368, Headwaters Group, 208%, $4.5 million, IT Services, 35, Marietta, GA
1369, Turbie Twist, 208%, $5.4 million, Consumer Products & Services, 7, Butler, PA
1370, DNT Environmental Services, 208%, $10.4 million, Environmental Services, 23, Atlanta, GA
1371, Microdynamics Group, 208%, $97.4 million, Business Products & Services, 193, Naperville, IL
1372, McKinley Carter Wealth Services, 208%, $3.8 million, Financial Services, 25, Wheeling, WV
1373, Global Warranty Group, 207%, $13.6 million, Insurance, 32, St. James, NY
1374, JDMellberg Financial, 207%, $3.6 million, Financial Services, 28, Tucson, AZ
1375, Leads OnDemand, 207%, $2.8 million, Advertising & Marketing, 55, Sanford, FL
1376, Custom Print Now, 207%, $3.2 million, Advertising & Marketing, 8, Columbia, MD
1377, Bronto Software, 207%, $11.1 million, Software, 78, Durham, NC
1378, Vino Volo, 207%, $12.4 million, Food & Beverage, 135, San Francisco, CA
1379, Jimmy Beans Wool, 207%, $4 million, Retail, 25, reno, NV
1380, Pacific Instruments, 207%, $2.6 million, Health, 5, Honolulu, HI
1381, GlobaLogix, 206%, $15.4 million, Energy, 86, Houston, TX
1382, TPR Media, 206%, $2.2 million, Health, 13, Jamaica Plain, MA
1383, Mayorga Coffee, 206%, $16.1 million, Retail, 179, Rockville, MD
1384, ChiroTouch, 206%, $6.1 million, Health, 29, San Diego, CA
1384, Dexter Field Services, 206%, $6.2 million, Environmental Services, 93, Austin, TX
1385, USA Mortgage, 205%, $33.8 million, Financial Services, 254, St Louis, MO
1386, ScotteVest, 205%, $6 million, Consumer Products & Services, 10, Ketchum, ID
1387, Armedia, 205%, $10.2 million, IT Services, 56, Atlanta, GA
1388, E-Structors, 205%, $5.6 million, Environmental Services, 140, Elkridge, MD
1389, Best Practice Systems, 204%, $4.4 million, Business Products & Services, 44, Englewood, CO
1390, Hightowers Petroleum, 204%, $154 million, Energy, 20, Franklin, OH
1391, Daddies Board Shop, 204%, $4.9 million, Retail, 8, Portland, OR
1392, Blu Sky Restoration Contractors, 204%, $29.2 million, Construction, 108, Centennial, CO
1393, Chasing Fireflies, 204%, $31.8 million, Retail, 136, Seattle, WA
1394, CNE Direct, 204%, $41.6 million, Business Products & Services, 64, Beverly, MA
1395, KeyLogic, 203%, $27.6 million, Government Services, 145, Morgantown, WV
1396, Advisors Mortgage Group, 203%, $11.3 million, Financial Services, 105, Wall, NJ
1397, JMARK Business Solutions, 203%, $5.8 million, IT Services, 39, Springfield, MO
1398, AIL, 203%, $13 million, Government Services, 160, Memphis, TN
1399, Blade HQ, 203%, $5.4 million, Retail, 14, Lehi, UT
1400, Dialogue Marketing, 203%, $30.4 million, Telecommunications, 883, Troy, MI
1401, Mindlance, 202%, $40.3 million, IT Services, 475, Hoboken, NJ
1402, GaN, 202%, $10.1 million, Government Services, 93, Huntsville, AL
1403, ADS Tactical, 202%, $1.3 billion, Government Services, 420, Virginia Beach, VA
1404, Mission Archery, 202%, $9.6 million, Consumer Products & Services, 11, Sparta, WI
1405, Purple Wave, 202%, $5.2 million, Business Products & Services, 48, Manhattan, KS
1406, Cafe Yumm!, 202%, $10.8 million, Food & Beverage, 213, Eugene, OR
1407, The Cellular Connection, 202%, $294.5 million, Retail, 1638, Marion, IN
1408, Central Research, 202%, $2.5 million, Government Services, 58, Lowell, AR
1409, Remede Consulting Group, 201%, $5.3 million, Human Resources, 130, Floral Park, NY
1410, Rocky Mountain Vacation Rentals, 201%, $2.9 million, Travel, 35, Vail, CO
1411, Empathy Lab, 201%, $11.5 million, Advertising & Marketing, 52, Conshohocken, PA
1412, Fidelity Technologies, 200%, $109.8 million, Government Services, 670, Reading, PA
1413, Mabbett & Associates, 200%, $7.9 million, Environmental Services, 35, Bedford, MA
1414, Dean Media Group, 200%, $11.5 million, Advertising & Marketing, 17, Chicago, IL
1415, Helios HR, 199%, $7.5 million, Human Resources, 175, Reston, VA
1416, Dougherty & Associates, 199%, $6.8 million, Government Services, 51, Alexandria, VA
1417, IP Networks, 199%, $3 million, IT Services, 3, Vail, AZ
1418, Power Equipment Direct, 199%, $49.3 million, Retail, 30, Bolingbrook, IL
1419, Artefact, 199%, $6.7 million, Business Products & Services, 34, Seattle, WA
1420, E-merging Technologies Group, 198%, $12.5 million, Government Services, 139, Cleveland, OH
1421, Equis Staffing, 198%, $2.7 million, Human Resources, 7, Calabasas, CA
1422, Engineering & Computer Simulations, 198%, $11.6 million, Government Services, 60, Orlando, FL
1423, Capitol Scientific, 198%, $9.6 million, Business Products & Services, 32, Austin, TX
1424, Worldwide Express, 197%, $13.4 million, Logistics & Transportation, 1030, Dallas, TX
1425, HEALTHCAREfirst, 197%, $13.4 million, Health, 130, Ozark, MO
1426, People To My Site, 197%, $3 million, Advertising & Marketing, 26, Gahanna, OH
1427, RTL Networks, 197%, $12.5 million, IT Services, 65, Denver, CO
1428, Abacus Management Services, 197%, $2 million, IT Services, 18, Fairfax, VA
1429, Sendero Business Services, 197%, $5.7 million, Business Products & Services, 30, Dallas, TX
1430, The Experts, 196%, $51.9 million, IT Services, 528, Fort Lauderdale, FL
1431, Vynamic, 196%, $10.6 million, Business Products & Services, 48, Philadelphia, PA
1432, Hanu Software Solutions, 196%, $2.2 million, IT Services, 120, Princeton, NJ
1433, Xtreme Consulting Group, 196%, $39.5 million, Business Products & Services, 279, Kirkland, WA
1434, Maxx HD Sunglasses, 196%, $3.7 million, Retail, 39, Monument, CO
1435, fassforward Consulting Group, 196%, $5.1 million, Business Products & Services, 21, PELHAM, NY
1436, Meers Advertising, 195%, $2.9 million, Advertising & Marketing, 10, Kansas City, MO
1437, Fiberstar, 195%, $5.4 million, Manufacturing, 20, River Falls, WI
1438, Galen Healthcare Solutions, 195%, $6.3 million, Health, 55, Chicago, IL
1439, Compliance 360, 195%, $10.4 million, Software, 55, Alpharetta, GA
1440, J2 Engineering, 195%, $72.5 million, Government Services, 122, Tampa, FL
1441, Guaranteed Rate, 194%, $175.5 million, Financial Services, 1168, Chicago, IL
1442, Herndon Products, 194%, $96.1 million, Business Products & Services, 83, O'Fallon, MO
1443, TGaS Advisors, 194%, $8.8 million, Health, 27, Collegeville, PA
1444, Olson, 194%, $71.2 million, Advertising & Marketing, 400, Minneapolis, MN
1445, TEKPROS, 194%, $3.4 million, IT Services, 50, Plano, TX
1446, PriceSpective, 194%, $17 million, Health, 65, Blue Bell, PA
1447, Denali Group, 194%, $13.7 million, Business Products & Services, 70, Jacksonville, FL
1448, Integware, 194%, $15.3 million, Software, 149, Fort Collins, CO
1449, Cellular Sales of Knoxville, 193%, $488.5 million, Retail, 400, Knoxville, TN
1450, Mainstay Technologies, 192%, $36.4 million, IT Services, 87, Laconia, NH
1451, Liberty Tire Recycling, 192%, $244.4 million, Environmental Services, 1600, Pittsburgh, PA
1452, ISOTECH pest Management, 192%, $6.2 million, Business Products & Services, 61, Irwindale, CA
1453, Pursuit of Excellence, 192%, $10.8 million, Human Resources, 175, Dallas, TX
1454, The Ignition Network, 192%, $6.9 million, Advertising & Marketing, 25, Chicago, IL
1455, Digital TV, 192%, $3.5 million, Business Products & Services, 30, Anaheim, CA
1456, Kingfisher Systems, 192%, $14.9 million, Government Services, 78, Falls Church, VA
1457, Universal E-Business Solutions, 191%, $24.8 million, IT Services, 38, Hoboken, NJ
1458, Mansfield Sales Partners, 191%, $2.3 million, Business Products & Services, 15, Woburn, MA
1459, BrightSource Energy, 191%, $13.5 million, Energy, 336, Oakland, CA
1460, Global Advertising 1st, 191%, $3.5 million, Advertising & Marketing, 10, National Harbor, MD
1461, Sean McCutcheon's Air Conditioning and Heating, 191%, $2.1 million, Construction, 20, Sarasota, FL
1462, Impact Management Services, 191%, $7.5 million, Human Resources, 300, Southfield, MI
1463, Smile Reminder, 191%, $7.7 million, Software, 58, Lehi, UT
1464, Reach Sports Marketing Group, 191%, $3.3 million, Advertising & Marketing, 44, Eden Prairie, MN
1465, The Cervantes Group, 191%, $2.1 million, IT Services, 32, San Juan, PR
1466, Saveology.com, 191%, $189.3 million, Advertising & Marketing, 800, Margate, FL
1467, Tax Resolution Services, 191%, $16.9 million, Business Products & Services, 100, Encino, CA
1468, KeySource Medical, 191%, $62.4 million, Health, 50, Cincinnati, OH
1469, Aspen of DC, 190%, $12 million, Human Resources, 10, Washington, DC
1470, AQIWO, 190%, $3.9 million, Government Services, 31, Arlington, VA
1471, Cogent Fibre, 190%, $69.1 million, Manufacturing, 6, Stamford, CT
1472, Detection & Measurement Systems, 190%, $3.7 million, Business Products & Services, 7, Houston, TX
1473, inoLECT, 190%, $6.3 million, Engineering, 20, Baton Rouge, LA
1474, Global Language Solutions, 190%, $9.9 million, Business Products & Services, 28, Irvine, CA
1475, Utilipath, 190%, $26 million, Telecommunications, 241, Mooresville, NC
1476, Ascendent Engineering & Safety Solutions, 190%, $41.8 million, Engineering, 199, Johnson City, TN
1477, Rabine Group, 190%, $143.1 million, Construction, 265, Schaumburg, IL
1478, ShipCompliant, 189%, $3.1 million, Software, 29, Boulder, CO
1479, meridianEMR, 189%, $7.3 million, Health, 42, Livingston, NJ
1480, Suncoast Capital Group, 189%, $2 million, Financial Services, 6, Coral Gables, FL
1481, Kaney Aerospace, 189%, $4.7 million, Engineering, 30, Rockford, IL
1482, Medica HealthCare Plans, 189%, $395.2 million, Health, 242, Coral Gables, FL
1483, ETM Manufacturing, 189%, $5.4 million, Manufacturing, 26, Littleton, MA
1484, FlightAware, 188%, $2.9 million, Travel, 19, Houston, TX
1485, Factory 360, 188%, $2.1 million, Advertising & Marketing, 428, new york, NY
1486, Edgewater Construction Services, 188%, $5.4 million, Construction, 8, Chesapeake, VA
1487, Bolt Express, 188%, $34.9 million, Logistics & Transportation, 68, Toledo, OH
1488, Environmental Design & Construction, 188%, $16.6 million, Construction, 60, Washington, DC
1489, Simply Mac, 187%, $20.5 million, Computer Hardware, 73, Salt Lake City, UT
1490, A Place for Mom, 187%, $49.2 million, Health, 551, Seattle, WA
1491, DTT Surveillance, 187%, $14.3 million, Security, 183, Los Angeles, CA
1492, Signature Fencing & Flooring Systems, 186%, $36.6 million, Manufacturing, 40, New York, NY
1493, Geary Group, 186%, $23.8 million, Advertising & Marketing, 71, San Diego, CA
1494, My Wireless, 186%, $29.1 million, Telecommunications, 104, Steamboat Springs, CO
1495, Micah Group Environmental Contractors, 186%, $8 million, Environmental Services, 32, Lexington, KY
1496, Stroll, 186%, $17 million, Consumer Products & Services, 53, Philadelphia, PA
1497, Grant Victor, 186%, $38.9 million, Financial Services, 37, Kaysville, UT
1498, Toolwire, 186%, $12.9 million, Education, 29, Pleasanton, CA
1499, Walz Group, 185%, $28.8 million, Software, 124, Temecula, CA
1500, Inter Technologies, 185%, $8 million, IT Services, 50, South Bend, IN
1501, GetWireless, 185%, $14.2 million, Telecommunications, 12, Minnetonka, MN
1502, The Persimmon Group, 185%, $5.2 million, Business Products & Services, 22, Tulsa, OK
1503, Cleaner & Dryer Water and Fire Damage Cleanup and Repair, 185%, $4.6 million, Construction, 22, Toledo, OH
1504, McGrath Systems, 185%, $12.5 million, Human Resources, 444, Blue Bell, PA
1505, SADA Systems, 184%, $6.4 million, IT Services, 32, North Hollywood, CA
1506, Bridge Energy Group, 184%, $11.9 million, Energy, 85, Marlborough, MA
1507, Fandotech, 184%, $4.5 million, IT Services, 25, Manchester, CT
1508, Softweb Solutions, 184%, $2.1 million, IT Services, 2, Elgin, IL
1509, US Mail Depot, 184%, $4.1 million, Business Products & Services, 8, Dallas, TX
1510, BioRx, 184%, $81.2 million, Health, 142, Cincinnati, OH
1511, All About People, 184%, $14.9 million, Human Resources, 1428, Phoenix, AZ
1512, Vital Networks, 183%, $3.1 million, IT Services, 18, Sacramento, CA
1513, Global Business Solutions, 183%, $5.1 million, IT Services, 66, Pensacola, FL
1514, Complete Pharmacy Care, 183%, $27.8 million, Health, 52, Rowlett, TX
1515, B2 Creative Studios, 183%, $4.5 million, Advertising & Marketing, 16, North Hollywood, CA
1516, Diamond Mind, 183%, $7.6 million, Financial Services, 12, Potomac, MD
1517, SignTalk, 183%, $4.1 million, Business Products & Services, 10, Brooklyn, NY
1518, Transcript Pharmacy, 183%, $25.2 million, Health, 15, JACKSON, MS
